GISJOIN,FIPS,STATE,STATEFP_clean,COUNTY,COUNTY_CLEAN,COUNTYFP_clean,YEAR,POPULATION,AC_ERA,POP_1950,PCT_CHANGE_FROM_1950,REP_STATION,ANN_AVG_TEMP_F,SUMMER_AVG_MAX_F,SUMMER_RH_PCT,COOLING_DEGREE_DAYS,CLIMATE_ZONE
G0100410,01041,Alabama,1,Crenshaw County,Crenshaw,41,1930,23656,Pre-AC,18981.0,24.63,"Birmingham, AL",64.0,90.2,72,2641,Hot-Humid
G0100430,01043,Alabama,1,Cullman County,Cullman,43,1930,41051,Pre-AC,49046.0,-16.3,"Birmingham, AL",64.0,90.2,72,2641,Hot-Humid
G0100450,01045,Alabama,1,Dale County,Dale,45,1930,23175,Pre-AC,20828.0,11.27,"Birmingham, AL",64.0,90.2,72,2641,Hot-Humid
G0100470,01047,Alabama,1,Dallas County,Dallas,47,1930,55094,Pre-AC,56270.0,-2.09,"Birmingham, AL",64.0,90.2,72,2641,Hot-Humid
G0100490,01049,Alabama,1,DeKalb County,DeKalb,49,1930,40104,Pre-AC,45048.0,-10.97,"Birmingham, AL",64.0,90.2,72,2641,Hot-Humid
G0100510,01051,Alabama,1,Elmore County,Elmore,51,1930,34280,Pre-AC,31649.0,8.31,"Birmingham, AL",64.0,90.2,72,2641,Hot-Humid
G0100530,01053,Alabama,1,Escambia County,Escambia,53,1930,27963,Pre-AC,31443.0,-11.07,"Birmingham, AL",64.0,90.2,72,2641,Hot-Humid
G0100550,01055,Alabama,1,Etowah County,Etowah,55,1930,63399,Pre-AC,93892.0,-32.48,"Birmingham, AL",64.0,90.2,72,2641,Hot-Humid
G0100570,01057,Alabama,1,Fayette County,Fayette,57,1930,18443,Pre-AC,19388.0,-4.87,"Birmingham, AL",64.0,90.2,72,2641,Hot-Humid
G0100590,01059,Alabama,1,Franklin County,Franklin,59,1930,25372,Pre-AC,25705.0,-1.3,"Birmingham, AL",64.0,90.2,72,2641,Hot-Humid
G0100610,01061,Alabama,1,Geneva County,Geneva,61,1930,30104,Pre-AC,25899.0,16.24,"Birmingham, AL",64.0,90.2,72,2641,Hot-Humid
G0100630,01063,Alabama,1,Greene County,Greene,63,1930,19745,Pre-AC,16482.0,19.8,"Birmingham, AL",64.0,90.2,72,2641,Hot-Humid
G0100650,01065,Alabama,1,Hale County,Hale,65,1930,26265,Pre-AC,20832.0,26.08,"Birmingham, AL",64.0,90.2,72,2641,Hot-Humid
G0100670,01067,Alabama,1,Henry County,Henry,67,1930,22820,Pre-AC,18674.0,22.2,"Birmingham, AL",64.0,90.2,72,2641,Hot-Humid
G0100690,01069,Alabama,1,Houston County,Houston,69,1930,45935,Pre-AC,46522.0,-1.26,"Birmingham, AL",64.0,90.2,72,2641,Hot-Humid
G0100710,01071,Alabama,1,Jackson County,Jackson,71,1930,36881,Pre-AC,38998.0,-5.43,"Birmingham, AL",64.0,90.2,72,2641,Hot-Humid
G0100730,01073,Alabama,1,Jefferson County,Jefferson,73,1930,431493,Pre-AC,558928.0,-22.8,"Birmingham, AL",64.0,90.2,72,2641,Hot-Humid
G0100750,01075,Alabama,1,Lamar County,Lamar,75,1930,18001,Pre-AC,16441.0,9.49,"Birmingham, AL",64.0,90.2,72,2641,Hot-Humid
G0100770,01077,Alabama,1,Lauderdale County,Lauderdale,77,1930,41130,Pre-AC,54179.0,-24.08,"Birmingham, AL",64.0,90.2,72,2641,Hot-Humid
G0100790,01079,Alabama,1,Lawrence County,Lawrence,79,1930,26942,Pre-AC,27128.0,-0.69,"Birmingham, AL",64.0,90.2,72,2641,Hot-Humid
G0100810,01081,Alabama,1,Lee County,Lee,81,1930,36063,Pre-AC,45073.0,-19.99,"Birmingham, AL",64.0,90.2,72,2641,Hot-Humid
G0100830,01083,Alabama,1,Limestone County,Limestone,83,1930,36629,Pre-AC,35766.0,2.41,"Birmingham, AL",64.0,90.2,72,2641,Hot-Humid
G0100850,01085,Alabama,1,Lowndes County,Lowndes,85,1930,22878,Pre-AC,18018.0,26.97,"Birmingham, AL",64.0,90.2,72,2641,Hot-Humid
G0100870,01087,Alabama,1,Macon County,Macon,87,1930,27103,Pre-AC,30561.0,-11.32,"Birmingham, AL",64.0,90.2,72,2641,Hot-Humid
G0100890,01089,Alabama,1,Madison County,Madison,89,1930,64623,Pre-AC,72903.0,-11.36,"Birmingham, AL",64.0,90.2,72,2641,Hot-Humid
G0100910,01091,Alabama,1,Marengo County,Marengo,91,1930,36426,Pre-AC,29494.0,23.5,"Birmingham, AL",64.0,90.2,72,2641,Hot-Humid
G0100930,01093,Alabama,1,Marion County,Marion,93,1930,25967,Pre-AC,27264.0,-4.76,"Birmingham, AL",64.0,90.2,72,2641,Hot-Humid
G0100950,01095,Alabama,1,Marshall County,Marshall,95,1930,39802,Pre-AC,45090.0,-11.73,"Birmingham, AL",64.0,90.2,72,2641,Hot-Humid
G0100970,01097,Alabama,1,Mobile County,Mobile,97,1930,118363,Pre-AC,231105.0,-48.78,"Birmingham, AL",64.0,90.2,72,2641,Hot-Humid
G0100990,01099,Alabama,1,Monroe County,Monroe,99,1930,30070,Pre-AC,25732.0,16.86,"Birmingham, AL",64.0,90.2,72,2641,Hot-Humid
G0101010,01101,Alabama,1,Montgomery County,Montgomery,101,1930,98671,Pre-AC,138965.0,-29.0,"Birmingham, AL",64.0,90.2,72,2641,Hot-Humid
G0101030,01103,Alabama,1,Morgan County,Morgan,103,1930,46176,Pre-AC,52924.0,-12.75,"Birmingham, AL",64.0,90.2,72,2641,Hot-Humid
G0101050,01105,Alabama,1,Perry County,Perry,105,1930,26385,Pre-AC,20439.0,29.09,"Birmingham, AL",64.0,90.2,72,2641,Hot-Humid
G0101070,01107,Alabama,1,Pickens County,Pickens,107,1930,24902,Pre-AC,24349.0,2.27,"Birmingham, AL",64.0,90.2,72,2641,Hot-Humid
G0101090,01109,Alabama,1,Pike County,Pike,109,1930,32240,Pre-AC,30608.0,5.33,"Birmingham, AL",64.0,90.2,72,2641,Hot-Humid
G0101110,01111,Alabama,1,Randolph County,Randolph,111,1930,26861,Pre-AC,22513.0,19.31,"Birmingham, AL",64.0,90.2,72,2641,Hot-Humid
G0101130,01113,Alabama,1,Russell County,Russell,113,1930,27377,Pre-AC,40364.0,-32.17,"Birmingham, AL",64.0,90.2,72,2641,Hot-Humid
G0101170,01117,Alabama,1,Shelby County,Shelby,117,1930,27576,Pre-AC,30362.0,-9.18,"Birmingham, AL",64.0,90.2,72,2641,Hot-Humid
G0101150,01115,Alabama,1,St. Clair County,St. Clair,115,1930,24510,Pre-AC,26687.0,-8.16,"Birmingham, AL",64.0,90.2,72,2641,Hot-Humid
G0101190,01119,Alabama,1,Sumter County,Sumter,119,1930,26929,Pre-AC,23610.0,14.06,"Birmingham, AL",64.0,90.2,72,2641,Hot-Humid
G0101210,01121,Alabama,1,Talladega County,Talladega,121,1930,45241,Pre-AC,63639.0,-28.91,"Birmingham, AL",64.0,90.2,72,2641,Hot-Humid
G0101230,01123,Alabama,1,Tallapoosa County,Tallapoosa,123,1930,31188,Pre-AC,35074.0,-11.08,"Birmingham, AL",64.0,90.2,72,2641,Hot-Humid
G0101250,01125,Alabama,1,Tuscaloosa County,Tuscaloosa,125,1930,64153,Pre-AC,94092.0,-31.82,"Birmingham, AL",64.0,90.2,72,2641,Hot-Humid
G0101270,01127,Alabama,1,Walker County,Walker,127,1930,59445,Pre-AC,63769.0,-6.78,"Birmingham, AL",64.0,90.2,72,2641,Hot-Humid
G0101290,01129,Alabama,1,Washington County,Washington,129,1930,16365,Pre-AC,15612.0,4.82,"Birmingham, AL",64.0,90.2,72,2641,Hot-Humid
G0101310,01131,Alabama,1,Wilcox County,Wilcox,131,1930,24880,Pre-AC,23476.0,5.98,"Birmingham, AL",64.0,90.2,72,2641,Hot-Humid
G0101330,01133,Alabama,1,Winston County,Winston,133,1930,15596,Pre-AC,18250.0,-14.54,"Birmingham, AL",64.0,90.2,72,2641,Hot-Humid
G0500010,05001,Arkansas,5,Arkansas County,Arkansas,1,1930,22300,Pre-AC,23665.0,-5.77,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500030,05003,Arkansas,5,Ashley County,Ashley,3,1930,25151,Pre-AC,25660.0,-1.98,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500050,05005,Arkansas,5,Baxter County,Baxter,5,1930,9519,Pre-AC,11683.0,-18.52,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500070,05007,Arkansas,5,Benton County,Benton,7,1930,35253,Pre-AC,38076.0,-7.41,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500090,05009,Arkansas,5,Boone County,Boone,9,1930,14937,Pre-AC,16260.0,-8.14,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500110,05011,Arkansas,5,Bradley County,Bradley,11,1930,17494,Pre-AC,15987.0,9.43,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500130,05013,Arkansas,5,Calhoun County,Calhoun,13,1930,9752,Pre-AC,7132.0,36.74,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500150,05015,Arkansas,5,Carroll County,Carroll,15,1930,15820,Pre-AC,13244.0,19.45,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500170,05017,Arkansas,5,Chicot County,Chicot,17,1930,22646,Pre-AC,22306.0,1.52,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500190,05019,Arkansas,5,Clark County,Clark,19,1930,24932,Pre-AC,22998.0,8.41,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500210,05021,Arkansas,5,Clay County,Clay,21,1930,27278,Pre-AC,26674.0,2.26,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500230,05023,Arkansas,5,Cleburne County,Cleburne,23,1930,11373,Pre-AC,11487.0,-0.99,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500250,05025,Arkansas,5,Cleveland County,Cleveland,25,1930,12744,Pre-AC,8956.0,42.3,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500270,05027,Arkansas,5,Columbia County,Columbia,27,1930,27320,Pre-AC,28770.0,-5.04,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500290,05029,Arkansas,5,Conway County,Conway,29,1930,21949,Pre-AC,18137.0,21.02,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500310,05031,Arkansas,5,Craighead County,Craighead,31,1930,44740,Pre-AC,50613.0,-11.6,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500330,05033,Arkansas,5,Crawford County,Crawford,33,1930,22549,Pre-AC,22727.0,-0.78,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500350,05035,Arkansas,5,Crittenden County,Crittenden,35,1930,39717,Pre-AC,47184.0,-15.83,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500370,05037,Arkansas,5,Cross County,Cross,37,1930,25723,Pre-AC,24757.0,3.9,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500390,05039,Arkansas,5,Dallas County,Dallas,39,1930,14671,Pre-AC,12416.0,18.16,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500410,05041,Arkansas,5,Desha County,Desha,41,1930,21814,Pre-AC,25155.0,-13.28,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500430,05043,Arkansas,5,Drew County,Drew,43,1930,19928,Pre-AC,17959.0,10.96,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500450,05045,Arkansas,5,Faulkner County,Faulkner,45,1930,28381,Pre-AC,25289.0,12.23,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500470,05047,Arkansas,5,Franklin County,Franklin,47,1930,15762,Pre-AC,12358.0,27.54,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500490,05049,Arkansas,5,Fulton County,Fulton,49,1930,10834,Pre-AC,9187.0,17.93,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500510,05051,Arkansas,5,Garland County,Garland,51,1930,36031,Pre-AC,47102.0,-23.5,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500530,05053,Arkansas,5,Grant County,Grant,53,1930,9834,Pre-AC,9024.0,8.98,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500550,05055,Arkansas,5,Greene County,Greene,55,1930,26127,Pre-AC,29149.0,-10.37,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500570,05057,Arkansas,5,Hempstead County,Hempstead,57,1930,30847,Pre-AC,25080.0,22.99,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500590,05059,Arkansas,5,Hot Spring County,Hot Spring,59,1930,18105,Pre-AC,22181.0,-18.38,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500610,05061,Arkansas,5,Howard County,Howard,61,1930,17489,Pre-AC,13342.0,31.08,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500630,05063,Arkansas,5,Independence County,Independence,63,1930,24225,Pre-AC,23488.0,3.14,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500650,05065,Arkansas,5,Izard County,Izard,65,1930,12872,Pre-AC,9953.0,29.33,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500670,05067,Arkansas,5,Jackson County,Jackson,67,1930,27943,Pre-AC,25912.0,7.84,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500690,05069,Arkansas,5,Jefferson County,Jefferson,69,1930,64154,Pre-AC,76075.0,-15.67,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500710,05071,Arkansas,5,Johnson County,Johnson,71,1930,19289,Pre-AC,16138.0,19.53,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500730,05073,Arkansas,5,Lafayette County,Lafayette,73,1930,16934,Pre-AC,13203.0,28.26,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500750,05075,Arkansas,5,Lawrence County,Lawrence,75,1930,21663,Pre-AC,21303.0,1.69,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500770,05077,Arkansas,5,Lee County,Lee,77,1930,26637,Pre-AC,24322.0,9.52,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500790,05079,Arkansas,5,Lincoln County,Lincoln,79,1930,20250,Pre-AC,17079.0,18.57,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500810,05081,Arkansas,5,Little River County,Little River,81,1930,15515,Pre-AC,11690.0,32.72,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500830,05083,Arkansas,5,Logan County,Logan,83,1930,24110,Pre-AC,20260.0,19.0,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500850,05085,Arkansas,5,Lonoke County,Lonoke,85,1930,33759,Pre-AC,27278.0,23.76,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500870,05087,Arkansas,5,Madison County,Madison,87,1930,13334,Pre-AC,11734.0,13.64,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500890,05089,Arkansas,5,Marion County,Marion,89,1930,8876,Pre-AC,8609.0,3.1,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500910,05091,Arkansas,5,Miller County,Miller,91,1930,30586,Pre-AC,32614.0,-6.22,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500930,05093,Arkansas,5,Mississippi County,Mississippi,93,1930,69289,Pre-AC,82375.0,-15.89,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500950,05095,Arkansas,5,Monroe County,Monroe,95,1930,20651,Pre-AC,19540.0,5.69,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500970,05097,Arkansas,5,Montgomery County,Montgomery,97,1930,10768,Pre-AC,6680.0,61.2,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500990,05099,Arkansas,5,Nevada County,Nevada,99,1930,20407,Pre-AC,14781.0,38.06,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0501010,05101,Arkansas,5,Newton County,Newton,101,1930,10564,Pre-AC,8685.0,21.64,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0501030,05103,Arkansas,5,Ouachita County,Ouachita,103,1930,29890,Pre-AC,33051.0,-9.56,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0501050,05105,Arkansas,5,Perry County,Perry,105,1930,7695,Pre-AC,5978.0,28.72,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0501070,05107,Arkansas,5,Phillips County,Phillips,107,1930,40683,Pre-AC,46254.0,-12.04,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0501090,05109,Arkansas,5,Pike County,Pike,109,1930,11792,Pre-AC,10032.0,17.54,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0501110,05111,Arkansas,5,Poinsett County,Poinsett,111,1930,29695,Pre-AC,39311.0,-24.46,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0501130,05113,Arkansas,5,Polk County,Polk,113,1930,14857,Pre-AC,14182.0,4.76,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0501150,05115,Arkansas,5,Pope County,Pope,115,1930,26547,Pre-AC,23291.0,13.98,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0501170,05117,Arkansas,5,Prairie County,Prairie,117,1930,15187,Pre-AC,13768.0,10.31,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0501190,05119,Arkansas,5,Pulaski County,Pulaski,119,1930,137727,Pre-AC,196685.0,-29.98,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0501210,05121,Arkansas,5,Randolph County,Randolph,121,1930,16871,Pre-AC,15982.0,5.56,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0501250,05125,Arkansas,5,Saline County,Saline,125,1930,15660,Pre-AC,23816.0,-34.25,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0501270,05127,Arkansas,5,Scott County,Scott,127,1930,11803,Pre-AC,10057.0,17.36,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0501290,05129,Arkansas,5,Searcy County,Searcy,129,1930,11056,Pre-AC,10424.0,6.06,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0501310,05131,Arkansas,5,Sebastian County,Sebastian,131,1930,54426,Pre-AC,64202.0,-15.23,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0501330,05133,Arkansas,5,Sevier County,Sevier,133,1930,16364,Pre-AC,12293.0,33.12,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0501350,05135,Arkansas,5,Sharp County,Sharp,135,1930,10715,Pre-AC,8999.0,19.07,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0501230,05123,Arkansas,5,St. Francis County,St. Francis,123,1930,33394,Pre-AC,36841.0,-9.36,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0501370,05137,Arkansas,5,Stone County,Stone,137,1930,7993,Pre-AC,7662.0,4.32,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0501390,05139,Arkansas,5,Union County,Union,139,1930,55800,Pre-AC,49686.0,12.31,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0501410,05141,Arkansas,5,Van Buren County,Van Buren,141,1930,11962,Pre-AC,9687.0,23.49,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0501430,05143,Arkansas,5,Washington County,Washington,143,1930,39255,Pre-AC,49979.0,-21.46,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0501450,05145,Arkansas,5,White County,White,145,1930,38269,Pre-AC,38040.0,0.6,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0501470,05147,Arkansas,5,Woodruff County,Woodruff,147,1930,22682,Pre-AC,18957.0,19.65,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0501490,05149,Arkansas,5,Yell County,Yell,149,1930,21313,Pre-AC,14057.0,51.62,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G1200010,12001,Florida,12,Alachua County,Alachua,1,1930,34365,Pre-AC,57026.0,-39.74,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200030,12003,Florida,12,Baker County,Baker,3,1930,6273,Pre-AC,6313.0,-0.63,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200050,12005,Florida,12,Bay County,Bay,5,1930,12091,Pre-AC,42689.0,-71.68,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200070,12007,Florida,12,Bradford County,Bradford,7,1930,9405,Pre-AC,11457.0,-17.91,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200090,12009,Florida,12,Brevard County,Brevard,9,1930,13283,Pre-AC,23653.0,-43.84,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200110,12011,Florida,12,Broward County,Broward,11,1930,20094,Pre-AC,83933.0,-76.06,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200130,12013,Florida,12,Calhoun County,Calhoun,13,1930,7298,Pre-AC,7922.0,-7.88,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200150,12015,Florida,12,Charlotte County,Charlotte,15,1930,4013,Pre-AC,4286.0,-6.37,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200170,12017,Florida,12,Citrus County,Citrus,17,1930,5516,Pre-AC,6111.0,-9.74,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200190,12019,Florida,12,Clay County,Clay,19,1930,6859,Pre-AC,14323.0,-52.11,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200210,12021,Florida,12,Collier County,Collier,21,1930,2883,Pre-AC,6488.0,-55.56,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200230,12023,Florida,12,Columbia County,Columbia,23,1930,14638,Pre-AC,18216.0,-19.64,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200250,12025,Florida,12,Dade County,Dade,25,1930,142955,Pre-AC,495084.0,-71.13,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200270,12027,Florida,12,DeSoto County,DeSoto,27,1930,7745,Pre-AC,9242.0,-16.2,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200290,12029,Florida,12,Dixie County,Dixie,29,1930,6419,Pre-AC,3928.0,63.42,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200310,12031,Florida,12,Duval County,Duval,31,1930,155503,Pre-AC,304029.0,-48.85,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200330,12033,Florida,12,Escambia County,Escambia,33,1930,53594,Pre-AC,112706.0,-52.45,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200350,12035,Florida,12,Flagler County,Flagler,35,1930,2466,Pre-AC,3367.0,-26.76,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200370,12037,Florida,12,Franklin County,Franklin,37,1930,6283,Pre-AC,5814.0,8.07,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200390,12039,Florida,12,Gadsden County,Gadsden,39,1930,29890,Pre-AC,36457.0,-18.01,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200410,12041,Florida,12,Gilchrist County,Gilchrist,41,1930,4137,Pre-AC,3499.0,18.23,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200430,12043,Florida,12,Glades County,Glades,43,1930,2762,Pre-AC,2199.0,25.6,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200450,12045,Florida,12,Gulf County,Gulf,45,1930,3182,Pre-AC,7460.0,-57.35,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200470,12047,Florida,12,Hamilton County,Hamilton,47,1930,9454,Pre-AC,8981.0,5.27,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200490,12049,Florida,12,Hardee County,Hardee,49,1930,10348,Pre-AC,10073.0,2.73,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200510,12051,Florida,12,Hendry County,Hendry,51,1930,3492,Pre-AC,6051.0,-42.29,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200530,12053,Florida,12,Hernando County,Hernando,53,1930,4948,Pre-AC,6693.0,-26.07,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200550,12055,Florida,12,Highlands County,Highlands,55,1930,9192,Pre-AC,13636.0,-32.59,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200570,12057,Florida,12,Hillsborough County,Hillsborough,57,1930,153519,Pre-AC,249894.0,-38.57,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200590,12059,Florida,12,Holmes County,Holmes,59,1930,12924,Pre-AC,13988.0,-7.61,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200610,12061,Florida,12,Indian River County,Indian River,61,1930,6724,Pre-AC,11872.0,-43.36,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200630,12063,Florida,12,Jackson County,Jackson,63,1930,31969,Pre-AC,34645.0,-7.72,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200650,12065,Florida,12,Jefferson County,Jefferson,65,1930,13408,Pre-AC,10413.0,28.76,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200670,12067,Florida,12,Lafayette County,Lafayette,67,1930,4361,Pre-AC,3440.0,26.77,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200690,12069,Florida,12,Lake County,Lake,69,1930,23161,Pre-AC,36340.0,-36.27,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200710,12071,Florida,12,Lee County,Lee,71,1930,14990,Pre-AC,23404.0,-35.95,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200730,12073,Florida,12,Leon County,Leon,73,1930,23476,Pre-AC,51590.0,-54.5,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200750,12075,Florida,12,Levy County,Levy,75,1930,12456,Pre-AC,10637.0,17.1,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200770,12077,Florida,12,Liberty County,Liberty,77,1930,4067,Pre-AC,3182.0,27.81,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200790,12079,Florida,12,Madison County,Madison,79,1930,15614,Pre-AC,14197.0,9.98,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200810,12081,Florida,12,Manatee County,Manatee,81,1930,22502,Pre-AC,34704.0,-35.16,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200830,12083,Florida,12,Marion County,Marion,83,1930,29578,Pre-AC,38187.0,-22.54,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200850,12085,Florida,12,Martin County,Martin,85,1930,5111,Pre-AC,7807.0,-34.53,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200870,12087,Florida,12,Monroe County,Monroe,87,1930,13624,Pre-AC,29957.0,-54.52,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200890,12089,Florida,12,Nassau County,Nassau,89,1930,9375,Pre-AC,12811.0,-26.82,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200910,12091,Florida,12,Okaloosa County,Okaloosa,91,1930,9897,Pre-AC,27533.0,-64.05,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200930,12093,Florida,12,Okeechobee County,Okeechobee,93,1930,4129,Pre-AC,3454.0,19.54,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200950,12095,Florida,12,Orange County,Orange,95,1930,49737,Pre-AC,114950.0,-56.73,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
